Star Number,RA,Dec
3033,0.9621219999999999,-58.473163
3034,344.503526,-0.21098699999999998
3035,324.096007,-59.215171
3036,317.541207,-46.647768
3037,348.008823,-46.331807
3038,84.200017,-52.996123999999995
3039,340.80548799999997,-49.047871
3040,42.538104,-48.899983
3041,19.025512,-5.445357
3042,304.100083,-59.197305
3043,40.737317999999995,-45.575176
3044,5.988477,-48.024726
3045,20.896223,-47.782402
3046,52.065511,-54.666115
3047,308.654501,-46.414176
3048,349.971816,-53.072072999999996
3049,342.45336,-59.859472999999994
3050,4.709325,-3.017492
3051,331.082946,-61.063311999999996
3052,335.449855,-60.698206
3053,1.365665,-5.027515999999999
3054,42.337489999999995,-49.136534999999995
3055,25.184098,-4.28323
3056,45.770590999999996,-45.679717
3057,12.079538,-51.089966999999994
3058,304.695658,-53.590829
3059,7.567143,-1.71512
3060,37.551767,-47.683305
3061,40.268059,-56.866353
3062,5.295845,-51.458434999999994
3063,318.161512,-43.164933
3064,312.887193,-55.393108
3065,30.200127,-7.781441
3066,81.75637499999999,-57.821559
3067,9.705299,-53.888413
3068,46.323581999999995,-55.523140999999995
3069,25.115644,-1.279298
3070,55.125712,-59.40596
3071,11.183660999999999,-5.55221
3072,17.912855999999998,-44.445705
3073,28.983418,-53.976602
3074,79.11027299999999,-56.309141999999994
3075,354.72511199999997,-41.059311
3076,355.795439,-63.54006
3077,86.876267,-50.400293999999995
3078,304.070178,-51.370264
3079,37.713691,-45.990125
3080,333.829195,-1.151697
3081,47.901996,-46.836228999999996
3082,40.873053,-9.001399
3083,44.990449999999996,-51.441842
3084,8.679451,-46.036390999999995
3085,335.814085,-47.193908
3086,58.214645,-50.854259
3087,332.4843,-49.268285
3088,13.078669999999999,-5.706811
3089,22.711824999999997,-63.784586999999995
3090,29.613207,-3.919288
3091,0.9412769999999999,-0.420074
3092,2.0049609999999998,-1.954502
3093,325.926001,-59.828593999999995
3094,19.436612,-2.538572
3095,25.644737,-39.585439
3096,63.189516999999995,-50.069733
3097,14.081503,-2.574973
3098,21.599052999999998,-3.864896
3099,357.03081199999997,-63.536134999999994
3100,19.510714,-52.519383
3101,335.945466,-48.116633
3102,315.835845,-55.113133999999995
3103,59.535205,-62.676452
3104,25.78819,-59.125152
3105,323.923374,-56.270033999999995
3106,333.729664,-52.499283999999996
3107,61.082587,-49.681450999999996
3108,343.776438,-56.893060999999996
3109,57.035633,-28.002530999999998
3110,59.81635,-29.650171999999998
3111,35.155569,-4.3897949999999994
3112,76.457706,-46.722972
3113,20.578789999999998,-4.779595
3114,334.952118,-49.566103999999996
3115,0.085037,-6.677618
3116,48.192116999999996,-55.700058
3117,341.472474,-63.865477
3118,318.132415,-42.462064999999996
3119,38.124164,-40.551088
3120,312.473307,-44.027035999999995
3121,54.50011,-27.171782
3122,328.446147,-57.842969
3123,321.219155,-45.426655
3124,18.942497,-58.416520999999996
3125,58.483447,-56.377668
3126,351.400778,-62.269712999999996
3127,351.838267,-49.292272
3128,38.063545,-7.920501
3129,52.988873,-62.445800000000006
3130,80.288755,-47.925703999999996
3131,4.693931,-62.318079999999995
3132,354.828849,-0.088741
3133,321.246531,-40.455223
3134,84.40735,-47.034358
3135,321.927426,-45.247049
3136,59.754867,-54.679441
3137,36.219032,-59.013912999999995
3138,326.456182,-40.615424999999995
3139,327.157815,-40.47663
3140,26.528582,-59.629345
3141,29.035027,-57.943684999999995
3142,333.366297,-42.074802
3143,19.542427,-3.9646239999999997
3144,4.122028,-2.7223189999999997
3145,349.82438,-0.360029
3146,10.102932,-51.726248999999996
3147,24.193056,-53.569807
3148,344.707957,-51.549884999999996
3149,38.659191,-0.44569499999999995
3150,331.636695,-50.072556999999996
3151,315.892996,-51.443701999999995
3152,359.432116,-59.152454999999996
3153,59.271589,-53.116836
3154,305.900217,-47.997614999999996
3155,54.609277,-60.548460999999996
3156,33.65406,-61.221895999999994
3157,15.037446,-4.81355
3158,358.478707,-49.237049
3159,308.443364,-43.985855
3160,317.704495,-44.515043999999996
3161,28.593387,-39.412147999999995
3162,69.43334,-50.23357
3163,349.749317,-51.818481
3164,335.717286,-49.920235
3165,41.812625,-59.166638999999996
3166,84.274276,-52.170646
3167,42.568718,-61.812504
3168,303.230827,-51.098558
3169,13.893407,-43.403625
3170,26.544311999999998,-52.545901
3171,352.819656,-46.279748999999995
3172,307.124596,-43.535663
3173,347.962257,0.295266
3174,311.407702,-49.172097
3175,16.044408999999998,-58.912473999999996
3176,352.391247,-61.118472
3177,300.258047,-54.251909
3178,320.740989,-1.623332
3179,2.561058,-3.080504
3180,30.171910999999998,-1.236802
3181,28.187296999999997,-2.271369
3182,1.130228,-39.38993
3183,347.25895,-1.6233309999999999
3184,30.82324,-57.976144999999995
3185,354.620082,-41.154467
3186,8.523876999999999,-4.655024
3187,321.920863,-60.69835
3188,38.466437,-48.040696999999994
3189,37.564046,-2.872001
3190,339.623017,-53.613004
3191,14.60717,-62.638755999999994
3192,29.143801999999997,-4.514488
3193,3.592768,-48.353584
3194,40.963246999999996,-54.538773
3195,319.205218,-56.049848
3196,324.874882,-41.644009
3197,31.647582,-50.186572999999996
3198,45.810832999999995,-48.868206
3199,31.882557,-60.773232
3200,305.865587,-59.168814999999995
3201,332.744909,-61.554719999999996
3202,16.322808,-54.720529
3203,58.362721,-46.070828
3204,325.763612,-0.822189
3205,35.985971,-0.382235
3206,312.315956,-63.019684999999996
3207,83.69402099999999,-56.283682999999996
3208,77.247727,-46.161097
3209,27.853403999999998,-53.25213
3210,320.93395,0.887373
3211,66.643323,-53.476515
3212,341.463762,-44.682815999999995
3213,334.245922,-51.581053
3214,42.804607,-52.867629
3215,339.601279,-51.368324
3216,313.664501,-48.601465999999995
3217,82.589382,-57.268392999999996
3218,358.901875,-48.914773
3219,358.535288,-44.67376
3220,357.037303,-43.134274999999995
3221,344.755449,-62.253600999999996
3222,317.332815,-49.509153
3223,330.963468,1.2475589999999999
3224,336.485929,-52.840602999999994
3225,7.813146,-54.519895999999996
3226,328.328815,-62.544784
3227,13.983642,-43.525835
3228,28.42607,-3.397312
3229,334.183995,-56.856128
3230,31.966846,-1.692771
3231,56.121776,-54.578112
3232,345.630744,-40.615144
3233,26.917923,-2.7105989999999998
3234,330.776868,-41.992315
3235,317.497201,-50.706719
3236,24.462153999999998,-2.310108
3237,340.545329,-42.884982
3238,38.061524,-57.581944
3239,21.943248999999998,-49.962424999999996
3240,28.205838999999997,1.2213
3241,40.212385,-46.213381999999996
3242,356.183421,-56.691880999999995
3243,322.300967,-42.088701
3244,347.160422,-51.983506999999996
3245,26.103631,-4.500977
3246,312.201583,-62.958178999999994
3247,358.325067,-47.692038
3248,34.472547,-58.021429999999995
3249,318.346515,-41.959133
3250,335.93746,-58.77035
3251,350.706144,-41.849447999999995
3252,34.149885999999995,-7.295414
3253,32.685961999999996,-8.018797
3254,336.736088,-55.394197999999996
3255,11.954189999999999,-44.0071
3256,65.55503,-51.520765999999995
3257,308.311801,-52.953568999999995
3258,86.154395,-57.349363999999994
3259,323.24712999999997,-57.040198999999994
3260,39.574979,-50.756795
3261,351.520447,-49.462033999999996
3262,13.763523,-53.57029
3263,83.24383399999999,-51.426415
3264,8.462956,-2.077841
3265,38.323116,-39.643806
3266,43.197144,-55.808512
3267,30.889737999999998,-1.3218239999999999
3268,322.789781,-43.095276999999996
3269,35.478113,-3.169412
3270,27.840809999999998,-54.571791999999995
3271,55.539089999999995,-29.075525
3272,357.499153,-39.351906
3273,21.850198,-55.415738999999995
3274,3.9177969999999998,-3.640126
3275,53.205943999999995,-26.990866999999998
3276,59.139432,-27.688464999999997
3277,54.842718999999995,-26.541311999999998
3278,31.265701,-47.629774
3279,49.078941,-62.336237999999994
3280,334.039103,-62.595706
3281,337.557711,-62.51323
3282,354.2287,-53.806197999999995
3283,24.236356,-60.041311
3284,358.212096,-59.613353
3285,58.90464,-53.354423
3286,319.634703,-45.099889
3287,85.008004,-45.72076
3288,61.425202999999996,-57.121691999999996
3289,343.026819,-52.993159999999996
3290,355.603881,-59.427467
3291,310.739682,-49.124945
3292,355.155098,-53.122097
3293,55.221329,-28.773107999999997
3294,63.254759,-54.590159
3295,55.076876,-55.686293
3296,305.030987,-58.620559
3297,319.870787,-48.280457
3298,345.26759,-47.715902
3299,44.856348,-57.936802
3300,2.7338459999999998,-56.285987999999996
3301,76.873497,-47.054854
3302,24.788290999999997,-42.421237999999995
3303,347.744772,-0.34948199999999996
3304,342.027492,0.26089799999999996
3305,328.935589,-48.43409
3306,322.61920000000003,-49.778064
3307,4.439139,-55.386905
3308,356.851943,-41.856608
3309,47.275771999999996,-56.089648999999994
3310,2.424112,-59.852835999999996
3311,341.618715,-0.624002
3312,340.027757,-55.279649
3313,316.32075,-41.707707
3314,325.061942,-42.073248
3315,60.749019999999994,-46.170539999999995
3316,26.735826,-45.888771999999996
3317,343.470504,-56.137215999999995
3318,87.38909799999999,-53.516687999999995
3319,327.296071,-46.080687
3320,14.483065,-59.111044
3321,24.197792,-60.796063
3322,30.882448,-5.924735
3323,52.996106,-27.657128999999998
3324,354.819797,-43.308093
3325,33.543482,-6.4219539999999995
3326,83.68149199999999,-54.572610999999995
3327,331.657663,-40.719297999999995
3328,320.993437,-1.145355
3329,319.744873,-0.7265119999999999
3330,19.699749999999998,-54.512625
3331,13.927657,-60.728477
3332,82.42509799999999,-53.469342999999995
3333,20.665761999999997,0.41589499999999996
3334,347.909919,-40.926288
3335,350.826557,-56.899668999999996
3336,49.054964999999996,-52.154858999999995
3337,60.298528,-28.63879
3338,350.058352,-64.018637
3339,315.564146,-51.123996999999996
3340,345.758836,-41.677471
3341,358.05139099999997,-46.728921
3342,328.090539,-1.842719
3343,7.04104,-58.804586
3344,304.215941,-56.212148
3345,27.228793,-52.883326
3346,338.975369,-56.536735
3347,323.468471,-49.553511
3348,341.760395,-53.073964999999994
3349,348.111539,-62.767874
3350,324.135894,-41.86006
3351,55.979318,-58.150676999999995
3352,8.516808,-3.561906
3353,46.324677,-53.015695
3354,24.896651,-5.0034659999999995
3355,30.998099,-6.084217
3356,355.605729,-1.9502089999999999
3357,74.19299199999999,-55.6206
3358,56.974174999999995,-46.796938
3359,43.343163,0.9897039999999999
3360,327.80114,-62.160059999999994
3361,341.90826,-41.088335
3362,312.199649,-47.544782
3363,327.21198,-0.069808
3364,342.120008,-60.400763
3365,353.132942,-62.244853
3366,347.704854,-53.535427999999996
3367,352.858073,-43.497161999999996
3368,55.547796999999996,-61.971470999999994
3369,44.025104,-50.786528
3370,52.611909,-28.943928
3371,56.196149,-53.49886
3372,28.853693,-47.872248
3373,349.34611,-48.398322
3374,54.298483999999995,-29.727338
3375,351.130856,-43.971799
3376,3.5065969999999997,-59.429319
3377,346.603812,-45.082015999999996
3378,29.232771999999997,-4.155011
3379,1.539224,-44.269573
3380,316.443151,-50.709694999999996
3381,1.000108,-56.128557
3382,319.650926,-60.649206
3383,321.771458,-61.021397
3384,15.300153,-52.355107999999994
3385,24.50994,-50.606462
3386,58.842067,-46.075317
3387,312.217084,-41.384904999999996
3388,316.781591,-59.140153999999995
3389,17.033697,-2.075554
3390,25.099031,-40.275918
3391,36.061914,-51.74716
3392,61.525580999999995,-55.661556999999995
3393,314.097914,-59.423952
3394,351.97183,-60.085043
3395,333.02586,-43.902007999999995
3396,69.656506,-53.736996999999995
3397,70.506543,-53.725736999999995
3398,318.00793,-62.281521
3399,358.096368,-56.707133999999996
3400,329.957152,-54.358881
3401,326.41623500000003,-59.000893
3402,79.848293,-45.944103
3403,322.440682,-48.718866999999996
3404,328.373728,-41.558443
3405,319.891472,-40.532897999999996
3406,21.863495,-42.320682
3407,9.487891,-46.436912
3408,338.162593,-56.679801999999995
3409,352.973373,-62.682089
3410,34.697624999999995,-50.459316
3411,13.486753,-55.917606
3412,13.153079,-55.925204
3413,19.54551,-51.531335999999996
3414,18.395581999999997,-63.418361
3415,352.058263,-49.668898
3416,325.268784,-49.356575
3417,36.311606,-5.511003
3418,18.445615999999998,-3.6745769999999998
3419,344.546577,-41.612671
3420,341.619273,-42.791021
3421,333.895595,-52.594031
3422,34.112342,-52.168414999999996
3423,356.548904,-41.818625
3424,343.544417,-44.072807
3425,321.98942999999997,-43.947779
3426,358.629235,-59.183440999999995
3427,27.124869,-53.635082
3428,0.411441,-57.158530999999996
3429,349.721752,-0.217185
3430,343.020535,-40.692118
3431,340.140596,-41.497686
3432,339.957262,-42.966598999999995
3433,43.12453,-11.223635999999999
3434,47.729749,-46.452006
3435,10.819085999999999,-0.9569099999999999
3436,9.876761,-4.510458
3437,14.644729,-63.700078999999995
3438,54.729349,-26.534301
3439,17.265451,-63.878096
3440,303.695193,-56.801195
3441,335.228631,-51.408648
3442,9.801708,-46.638172999999995
3443,23.96578,-62.070791
3444,80.893123,-48.475370999999996
3445,5.241505999999999,-49.338698
3446,38.127548,-47.60407
3447,44.852385999999996,1.3961759999999999
3448,346.44156599999997,-1.8375279999999998
3449,337.596966,-41.886314999999996
3450,314.745054,-59.233131
3451,9.141674,-49.784946999999995
3452,346.44813899999997,-61.402730999999996
3453,33.450679,-55.401536
3454,80.780915,-53.830124999999995
3455,10.480896999999999,1.440839
3456,31.682634,-46.791253
3457,84.53441099999999,-45.467486
3458,69.709023,-49.716384999999995
3459,73.528719,-45.604427
3460,315.639838,-61.532497
3461,352.660509,-52.54477
3462,331.119089,-51.503068999999996
3463,0.913578,-41.562563
3464,359.00338899999997,-57.221058
3465,5.409053,-51.809714
3466,339.393957,-55.455707
3467,326.431616,-41.601428
3468,78.057289,-50.392057
3469,359.582603,-6.536014
3470,324.125595,-0.311884
3471,309.231921,-52.291230999999996
3472,307.667705,-51.525216
3473,42.915898999999996,-48.790002
3474,355.631905,-56.315256
3475,348.637123,-49.887456
3476,336.842711,-52.539939
3477,34.631215,-1.942467
3478,35.645581,-53.917375
3479,308.366601,-48.272344
3480,28.232308999999997,-53.193475
3481,18.440699,-52.288519
3482,50.146822,-61.509733999999995
3483,6.54263,-2.159952
3484,332.066033,-56.123858999999996
3485,22.120376999999998,0.46702299999999997
3486,27.216495,-60.255336
3487,48.748720999999996,-49.174631
3488,306.336488,-46.293259
3489,39.490687,-64.104595
3490,341.104812,-52.259468
3491,84.22457399999999,-50.337393
3492,355.516283,-61.588046999999996
3493,22.430943,-60.847801999999994
3494,35.145814,-0.9862409999999999
3495,61.970704,-56.269019
3496,34.393722,-10.261989999999999
3497,355.70410000000004,-2.1647849999999997
3498,54.694015,-59.145467
3499,50.01641,-47.250585
3500,346.404948,-53.277629999999995
3501,354.126155,-48.898194
3502,359.783074,-44.220194
3503,16.971011999999998,-54.353397
3504,59.285464999999995,-54.502494999999996
3505,356.184562,-53.851226
3506,30.304789999999997,-62.901979
3507,45.963131,-60.053371999999996
3508,317.78112,-53.801479
3509,28.933725,-53.759391
3510,307.175594,-47.98887
3511,33.612583,-55.269926
3512,34.122945,-1.608112
3513,350.44278099999997,-53.899651999999996
3514,41.217405,-53.804987999999994
3515,353.59423,-41.036324
3516,313.8849,-41.954591
3517,84.287613,-49.616994
3518,357.791174,-43.687379
3519,348.544379,-52.170752
3520,4.38811,-3.0583009999999997
3521,10.954272,-5.558675
3522,30.919151,-5.211304999999999
3523,81.60033899999999,-48.323789999999995
3524,323.592509,-58.481300999999995
3525,329.48847,-44.300188
3526,358.302566,-40.520945999999995
3527,69.17139399999999,-46.916789
3528,34.916713,-47.054204999999996
3529,1.693846,-52.510478
3530,56.031110999999996,-50.596554999999995
3531,54.948927,-49.56766
3532,348.753837,0.387573
3533,18.568842999999998,-3.2538829999999996
3534,314.845561,-49.855334
3535,322.035286,-51.899139
3536,24.969226,-47.68926
3537,322.077886,-49.167756999999995
3538,64.160653,-52.526787
3539,310.278179,-53.142471
3540,325.011524,-46.565278
3541,314.832355,-49.572319
3542,66.783266,-52.363797999999996
3543,43.624587999999996,-45.72172
3544,311.931727,-51.927958
3545,26.425629999999998,-55.230838999999996
3546,39.682666,-50.973284
3547,41.640944999999995,-50.202265
3548,86.639521,-53.507259
3549,347.043734,-42.951004
3550,67.704359,-56.855143999999996
3551,357.066582,-58.601389999999995
3552,331.73266,-41.59189
3553,47.95201,-45.52343
3554,60.922104999999995,-57.872378999999995
3555,339.673244,-50.900200000000005
3556,34.233182,-50.793487
3557,27.714019,-50.622796
3558,344.668294,0.21936499999999998
3559,318.047773,-50.066291
3560,12.332905,-56.026331
3561,314.019819,-53.070589999999996
3562,350.379808,-61.565929999999994
3563,316.40043000000003,-43.144853
3564,39.142483,-61.998388999999996
3565,69.99752699999999,-45.414328999999995
3566,1.737042,-4.330325
3567,309.498051,-63.22669
3568,313.382934,-40.931881
3569,81.013866,-48.919377999999995
3570,4.593474,-63.172250999999996
3571,46.012257,-46.715246
3572,324.567097,-40.738624
3573,53.684000000000005,-49.506716999999995
3574,23.952294,-49.266368
3575,354.884256,-62.060272999999995
3576,301.725396,-53.42162
3577,41.109651,-8.757588
3578,49.897147,-53.039244
3579,22.956277,-40.761368999999995
3580,314.046528,-48.814178
3581,321.070465,0.48427299999999995
3582,36.302048,0.311448
3583,48.937224,-54.718253999999995
3584,1.4893429999999999,-3.2170069999999997
3585,4.862749,-3.960056
3586,0.5770529999999999,-48.755176999999996
3587,355.835471,-63.992402999999996
3588,310.142681,-48.242438
3589,335.883688,-64.07314199999999
3590,356.802897,1.0376
3591,316.888487,-62.386944
3592,5.838016,-49.764508
3593,27.989855,-60.008497
3594,30.257859,-57.578897
3595,63.910593,-47.140578999999995
3596,351.124737,-41.238492
3597,322.226379,0.398678
3598,15.003945,-55.910351999999996
3599,307.350327,-53.652279
3600,357.098905,-60.984351999999994
3601,310.96064,-61.603381999999996
3602,18.968618,-46.906822999999996
3603,339.248915,-56.414148999999995
3604,323.868938,-43.751059999999995
3605,56.763445,-47.534822999999996
3606,80.030384,-50.869606
3607,16.422973,-47.533573
3608,40.506429,-55.374280999999996
3609,319.725228,-46.182846
3610,325.964391,-63.039612
3611,349.556387,-42.492024
3612,17.5664,0.08347199999999999
3613,31.499043999999998,-47.892272
3614,42.342237999999995,-57.030882999999996
3615,313.758008,-40.91596
3616,81.220777,-45.562566
3617,1.9927439999999998,-54.549321
3618,3.94663,-61.464715999999996
3619,48.366716,-49.864424
3620,300.303932,-51.033232999999996
3621,332.789811,-42.569055999999996
3622,12.770351,-46.891296999999994
3623,320.15428099999997,-52.126968999999995
3624,86.46207,-50.46107
3625,11.271332,-58.80943
3626,38.301637,-60.349899
3627,337.145514,-41.698474999999995
3628,27.117888999999998,-3.956673
3629,359.170821,-36.904773999999996
3630,330.586741,0.705834
3631,326.865428,1.017789
3632,306.462374,-63.571298999999996
3633,82.72479899999999,-51.784116999999995
3634,358.67171,-57.596923
3635,305.654291,-52.770199
3636,33.803798,-59.565295
3637,333.41474,-53.046129
3638,83.521103,-52.749945
3639,4.086584,-53.884868999999995
3640,37.565526999999996,-10.947141
3641,14.548964,-56.892238
3642,310.891634,-52.568194999999996
3643,47.592054,-50.952599
3644,332.698312,1.4098249999999999
3645,15.485339,-62.669858999999995
3646,9.418111,-43.516783
3647,1.54612,-51.174095
3648,39.561122999999995,-5.843201
3649,23.213608,-59.843841999999995
3650,323.009855,-54.312912999999995
3651,335.879694,-52.792933999999995
3652,8.288642,-47.314384
3653,318.825852,-45.004445
3654,40.179693,-60.410478
3655,3.1255089999999996,-63.641662999999994
3656,316.161285,-42.539966
3657,27.186042,-39.493206
3658,332.353829,-42.535272
3659,339.194822,-61.450944
3660,346.180108,-49.27768
3661,321.861407,-48.398334999999996
3662,28.429792,-47.750535
3663,22.216426,-50.021041
3664,34.311910999999995,-10.328797
3665,50.885675,-59.720941999999994
3666,350.75762,1.171296
3667,342.798932,-41.405939
3668,335.836154,-42.620788
3669,349.086741,-40.240075
3670,13.143894,-51.423958999999996
3671,55.035638,-28.700609
3672,43.171301,-11.510340999999999
3673,306.204288,-61.413973999999996
3674,22.687596,-48.076296
3675,332.407446,-43.370017999999995
3676,321.14044,-50.784859
3677,14.321175,-52.607565
3678,22.20788,-59.003606
3679,331.978381,-62.703919
3680,21.8094,-5.6367069999999995
3681,29.916255999999997,-5.676883
3682,343.51300200000003,-60.606767
3683,319.157209,-63.258767
3684,312.513733,-60.495276999999994
3685,316.231236,-59.096500999999996
3686,337.757207,-57.700008
3687,3.5717429999999997,-57.233520999999996
3688,54.81272,-47.353217
3689,358.408735,-39.260600000000004
3690,29.308944999999998,-63.113347
3691,319.639674,1.396056
3692,354.993773,-40.649083
3693,337.080829,-63.897133
3694,337.942983,-49.928005999999996
3695,20.817446999999998,-43.720144999999995
3696,320.93473,-50.974543
3697,29.554555999999998,1.2257419999999999
3698,46.791185999999996,-50.083864999999996
3699,50.213308,-37.600162999999995
3700,27.925407999999997,-45.262907
3701,32.644546999999996,-2.580758
3702,305.946327,-53.303990999999996
3703,312.427709,-56.038926999999994
3704,41.476732999999996,-1.4274609999999999
3705,314.970157,-41.556087
3706,319.69530000000003,-2.259689
3707,45.065376,-49.526849
3708,69.126986,-49.271038999999995
3709,76.933595,-55.727523999999995
3710,317.085518,-51.061634999999995
3711,322.36122,-44.76584
3712,348.70507299999997,-0.632038
3713,74.28331399999999,-48.329481
3714,6.395454,-44.795538
3715,35.033401999999995,-2.0671079999999997
3716,13.799892999999999,-44.831691
3717,33.772078,-47.14342
3718,75.26961399999999,-57.330659999999995
3719,336.911173,-51.733602999999995
3720,74.823351,-55.432648
3721,329.548197,-44.294067999999996
3722,29.513182999999998,-44.241054999999996
3723,67.549115,-51.645772
3724,26.852795,0.6966749999999999
3725,26.811864,-51.398883999999995
3726,47.824614999999994,-60.094327
3727,353.704055,-49.00024
3728,3.434636,-43.512361999999996
3729,350.445089,-48.216001999999996
3730,21.062872,-50.777966
3731,312.168889,-58.764156
3732,356.595445,-42.234469999999995
3733,22.094742999999998,-55.064817999999995
3734,337.095311,-46.83274
3735,342.15897,-50.646466
3736,356.013766,-42.798347
3737,328.056522,-63.173117999999995
3738,320.904125,-59.758902
3739,65.945684,-46.388703
3740,13.018416,-49.813255999999996
3741,23.872653,-39.62325
3742,21.151577,-49.465975
3743,315.692305,-54.491198
3744,359.51302699999997,-0.263475
3745,58.006949,-54.175011
3746,14.20305,-43.447854
3747,356.975393,-56.258790999999995
3748,351.084311,-0.693817
3749,65.810772,-55.608219999999996
3750,355.507595,-42.108913
3751,324.304211,-50.342621
3752,315.240879,-62.765409999999996
3753,21.268454,-58.869212999999995
3754,352.48571,-60.913433999999995
3755,345.923255,-41.929775
3756,9.731399,-5.50181
3757,26.153135,-53.967324
3758,51.036862,-51.628688999999994
3759,336.213892,0.6213989999999999
3760,25.515969,-47.88072
3761,317.015977,-42.569939
3762,33.635816,-6.756194
3763,65.008156,-56.198896999999995
3764,1.932718,-47.838719999999995
3765,343.157142,1.217774
3766,355.666658,-1.890452
3767,354.185275,-2.4108959999999997
3768,314.143575,-48.565669
3769,27.714622,-44.036226
3770,32.098551,-1.263726
3771,338.22773,0.887389
3772,330.615001,-55.594373999999995
3773,348.949541,-44.561910999999995
3774,14.375898,-62.701328999999994
3775,45.956005999999995,-55.528648999999994
3776,51.132200000000005,-56.905328999999995
3777,80.194773,-56.145340999999995
3778,5.792672,-49.013217
3779,58.586240999999994,-47.080393
3780,84.526844,-52.171870999999996
3781,15.141558,-61.842357
3782,320.991971,-49.957542
3783,15.038502,-47.174619
3784,358.746257,-51.220541999999995
3785,353.095572,-42.312452
3786,19.248789,-4.2143489999999995
3787,64.291755,-52.722604999999994
3788,33.091935,-45.600685
3789,336.48557,-50.735327999999996
3790,32.39306,-51.470952999999994
3791,328.973883,-55.635695
3792,82.133302,-47.029664
3793,42.089799,-47.410835
3794,318.180524,-53.32908
3795,329.019063,-44.58139
3796,6.460440999999999,-64.111131
3797,309.938366,-51.118269
3798,317.760981,-1.308603
3799,8.420494999999999,-46.967416
3800,3.9825359999999996,0.48808399999999996
3801,354.555201,-46.121092999999995
3802,322.083354,-2.264642
3803,328.426941,-56.673235
3804,339.267874,-52.751559
3805,314.670928,-44.7988
3806,354.545552,-46.101472
3807,350.796835,-44.358751
3808,15.780164999999998,-2.8593319999999998
3809,11.27027,-63.482448
3810,0.383795,-0.860251
3811,47.297692,-50.341423999999996
3812,321.81332,-50.631736
3813,337.287731,0.705971
3814,37.183183,-0.9973069999999999
3815,46.823204,-63.165695
3816,0.004698,-43.157897
3817,312.547588,-43.467427
3818,342.718101,-57.244851999999995
3819,331.38141,-57.320918999999996
3820,327.2635,-50.605000000000004
3821,19.872806999999998,-47.961265999999995
3822,31.469739999999998,-7.958678
3823,346.466362,-57.957919999999994
3824,339.772304,-41.1811
3825,79.816344,-54.708026
3826,78.15726699999999,-51.312636
3827,63.209179999999996,-51.027508999999995
3828,29.568253,-52.668642
3829,16.319179,-0.823766
3830,348.11490200000003,-45.679452
3831,348.669195,-46.364346999999995
3832,4.313561,-60.090779999999995
3833,346.932656,-57.66079
3834,347.861155,0.896154
3835,348.07381499999997,-50.70554
3836,26.655510999999997,-1.862512
3837,338.52018499999997,-41.931326
3838,305.812701,-52.233619999999995
3839,15.580478,-53.010417999999994
3840,30.338822999999998,-5.087205
3841,309.097038,-63.673705
3842,49.968514,-55.834939
3843,28.184251999999997,-26.626865
3844,38.021373,-4.6102989999999995
3845,322.72576300000003,-51.822494
3846,354.334933,-59.750204
3847,344.882576,-60.358954
3848,21.633554,-46.425433999999996
3849,32.777460999999995,-4.693269
3850,334.087789,1.286932
3851,343.742016,-58.865992999999996
3852,312.327719,-43.626816999999996
3853,31.885932999999998,-7.90679
3854,335.738513,-49.721736
3855,30.908756999999998,-6.094315
3856,306.719187,-60.786137999999994
3857,355.427634,-57.141769999999994
3858,316.767941,-47.634088
3859,43.841851999999996,-59.328232
3860,31.351311,-3.4533129999999996
3861,38.468278999999995,-53.185196999999995
3862,15.946091,-56.118223
3863,355.140633,-45.533849
3864,40.140488999999995,-62.977064
3865,33.590004,-56.113327999999996
3866,32.063941,-40.066283
3867,40.6576,-52.032154
3868,310.648784,-43.983515999999995
3869,353.060186,-50.077023999999994
3870,37.374410999999995,1.429663
3871,35.237159,-3.2335749999999996
3872,317.680781,-0.282732
3873,80.479497,-52.549141
3874,354.810552,-45.058907999999995
3875,28.105845,-47.085910999999996
3876,352.849555,-47.307902
3877,56.151629,-55.394351
3878,306.306815,-59.0904
3879,67.27761699999999,-52.389367
3880,39.484300000000005,-6.528512999999999
3881,359.797195,-62.232425
3882,5.063809,-4.318733
3883,83.93570299999999,-56.620264999999996
3884,36.532339,-4.46958
3885,23.204938,-5.227799
3886,11.105075,-51.353258999999994
3887,40.113420999999995,-56.779593999999996
3888,16.761418,-49.521749
3889,42.692834,-9.905344999999999
3890,24.845927,-5.0480599999999995
3891,52.827611,-61.214053
3892,322.46669099999997,-1.059011
3893,14.801432,-2.234072
3894,354.371766,-0.9016369999999999
3895,47.696694,-47.818219
3896,328.260072,-56.200573999999996
3897,88.267241,-56.896018
3898,70.763272,-50.136565999999995
3899,80.95402399999999,-51.025642999999995
3900,349.392767,-44.494541
3901,325.588939,-52.114342
3902,325.542932,0.105449
3903,75.444938,-51.842487
3904,7.908173,-56.437397
3905,317.304778,-51.703517999999995
3906,0.659615,-58.727565999999996
3907,13.060421999999999,-40.579964
3908,359.072976,-3.3361129999999997
3909,78.099069,-55.833200999999995
3910,342.56210599999997,-57.501633999999996
3911,325.597098,-45.929113
3912,322.876537,-47.58379
3913,343.991947,-46.558699
3914,336.629918,-51.519295
3915,73.01683899999999,-49.614698999999995
3916,43.565321999999995,-9.121651
3917,38.236534999999996,-0.55233
3918,14.915669,-62.229025
3919,21.94983,-63.182156
3920,350.54918499999997,-1.59598
3921,321.171001,-45.751459
3922,59.974565,-47.767492
