Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
10260,308.71961,-63.981224,308.71983808708,-63.98074913012,0.0136887,0.010427,169.91,6429595905020946048,308.71963643876,0.4597,-63.98129615231,0.658,12.0031,0.7578,15.8388,124.679,-19.903,0.657,-123.08,0.832,379,1.6908,484.24,2.45,2.112,95,1.2091,0.1651,22,1.062,false,105.941,0.609202,20.624706,20.6526,3.21191,22.051104,184.652,19.08201,1.938,2.969093,,,0,,,,,485766263,,0.006824,0.168878,0.037147,20.599542,0.006694,108.425,0.462,10.5421,13.6002,-0.0946,1.747066
10265,354.217989,-54.164668,354.21822167273,-54.16450565736,0.0085751,0.0047523,156.94,6497994152563184128,354.21805927654,0.2597,-54.16471377117,0.3505,18.3781,0.4333,42.4149,51.481,-21.392,0.341,-46.826,0.498,580,3.7764,758.18,1.926,4.041,95,1.2696,0.0836,28,1.113,false,174.57,0.575887,20.082441,41.336,7.49208,21.297722,315.328,18.50099,2.043,2.796732,,,0,,,,,,,0.004519,0.196808,0.021983,20.059839,0.004461,178.242,0.592,5.5135,8.1067,-0.4107,0.762921
10305,15.619715999999999,-1.5359319999999999,15.61984692352,-1.53573064537,0.0378256,0.029384,82.15,2532687376309673088,15.61974451529,1.7102,-1.53597961398,0.9004,5.8525,1.6563,3.5336,60.569,-23.034,2.412,-56.018,1.826,120,1.9783,149.59,2.286,0.8242,95,1.7701,0.4219,10,1.131,false,83.838,0.966858,20.878765,58.1831,11.9092,20.92655,184.656,19.081987,2.897,1.844563,,,0,,,106150156197397388,1237679436135924564,13894050,,0.012821,0.222252,0.060181,20.872567,0.012751,84.3179,1.583,37.6855,29.5635,0.0689,0.864542
10390,10.361239,-1.5427659999999999,10.36084589493,-1.54244761289,0.0368216,0.0234335,82.12,2530760825780044416,10.36131581267,1.5301,-1.54283050151,0.6342,11.0335,1.5404,7.1628,136.356,105.693,2.331,-86.15,1.487,359,1.6029,460.77,3.498,2.72,95,1.2448,0.177,13,1.06,false,90.1949,0.71098,20.799412,43.4168,6.40784,21.244398,172.208,19.15776,2.391,2.086638,,,0,,,106140103611429164,1237679436133630028,13484582,,0.008991,0.160267,0.06545,20.78909,0.008914,91.0565,1.044,36.615,23.7551,0.126,1.820725
10402,27.556773999999997,-4.870318999999999,27.55695971658,-4.87033774375,0.0142044,0.0085869,64.18,2479989261458577920,27.55682065594,0.5999,-4.87035978579,0.4803,18.7419,0.7416,25.2738,31.568,-31.176,0.828,-4.959,0.605,441,4.9883,671.44,2.824,4.619,95,1.1928,0.1269,18,1.173,false,137.234,0.637134,20.343716,23.9635,3.0584,21.889668,248.493,18.759611,1.985,3.130056,,,0,,,102150275568205985,1237679322858062615,,,0.005745,0.138598,0.024979,20.318125,0.005642,140.507,0.485,13.3223,9.9002,0.3805,0.669574
10434,24.338676,-62.393741,24.33878402133,-62.39375081275,0.0023148,0.0018635,26.45,4712754123685962112,24.33878402133,1.9613,-62.39375081275,2.2325,,,,,,,,,63,1.9043,80.19,4.268,8.613,3,,,8,,false,72.4456,1.22418,21.037336,42.7694,25.1889,21.26071,140.378,19.37965,2.528,1.88106,,,0,,,,,,,0.018552,0.639448,0.18679,21.037336,0.018552,72.4456,1.209,1.9613,2.2325,0.1718,0.183633
10458,16.408495,-53.416909,16.40869966943,-53.41681493896,0.0076632,0.0066173,160.55,4926990631462842880,16.40850906626,0.3352,-53.4169406543,0.377,12.743,0.4546,28.0341,38.123,-25.559,0.418,-28.286,0.473,480,9.9739,1012.07,3.613,15.89,95,0.8491,0.1053,31,1.34,false,212.258,0.954486,19.870207,42.1894,5.8796,21.275534,406.373,18.225582,2.113,3.049952,,,0,,,,,503400406,,0.005606,0.151336,0.01862,19.844616,0.005507,217.32,0.625,6.7413,7.5544,-0.0921,0.554526
10467,33.412417,-10.954564,33.41193759171,-10.95496236212,0.0141665,0.010481,53.21,5151875325239991808,33.41246279792,0.5311,-10.95459275054,0.525,12.8496,0.6785,18.9387,142.745,116.018,0.809,83.163,0.741,253,6.0043,459.34,2.993,5.986,95,0.9254,0.1708,16,1.281,false,163.598,0.809026,20.152922,31.0962,8.1548,21.606773,277.945,18.638,1.889,2.968773,,,0,,,94850334122654786,1237673701813912189,15004218,,0.006035,0.284741,0.035778,20.127763,0.005926,167.433,0.413,12.9656,11.9347,0.2816,2.219845
10628,353.493899,0.836843,353.4933685819,0.83663710079,0.0105778,0.0061912,95.04,2646165497510937728,353.49401997474,0.5481,0.83683636182,0.3461,19.9018,0.5194,38.3189,153.252,146.548,0.677,44.834,0.397,224,1.2045,284.48,1.192,1.349,95,1.0971,0.0953,15,1.057,false,258.598,0.984349,19.655804,39.6819,10.1775,21.342062,460.494,18.089836,1.934,3.252226,,,0,,,109003534937134544,1237663462608470296,16496123,,0.004967,0.278482,0.029198,19.630213,0.004887,264.766,0.416,10.5509,6.237,-0.0979,2.048137
10683,329.85371299999997,-52.665670999999996,329.85375831664,-52.66572300104,0.0010556,9.43E-4,149.49,6557479617116430848,329.85375831664,0.9732,-52.66572300104,1.0278,,,,,,,,,157,4.7661,250.23,4.334,5.568,3,,,12,,false,76.2177,0.843394,20.982227,24.3573,4.90792,21.871967,132.407,19.443115,2.057,2.428852,,,0,,,,,,,0.012326,0.21879,0.070564,20.982227,0.012326,76.2177,0.661,0.9732,1.0278,-0.0985,0.211741
10730,86.321534,-47.687022,86.32158626442,-47.68698500453,0.0029112,0.0018554,41.01,4795798175348123904,86.32158626442,2.3685,-47.68698500453,2.5115,,,,,,,,,69,1.9219,87.48,3.792,1.02,3,,,7,,false,,,,,,,150.006,19.307627,,,,,0,,,,,501403546,,,,0.103486,,,,,2.3685,2.5115,0.4189,0.183795
10734,352.381914,-54.149466,352.38231186778,-54.14969436296,0.0070391,0.0039896,156.43,6500949571097597824,352.38195614044,0.2343,-54.14946483383,0.3031,29.3832,0.4222,69.5943,69.746,-46.876,0.285,51.644,0.409,686,5.715,1073.84,2.281,8.301,95,0.8573,0.0771,30,1.158,false,208.242,0.573271,19.890945,39.9486,5.41446,21.33479,365.294,18.341288,1.946,2.993502,,,0,,,,,,,0.004065,0.147183,0.017267,19.865443,0.004014,213.191,0.466,4.6148,6.646,-0.402,1.174548
10852,20.415995,-44.520877999999996,20.41605695115,-44.52090354092,0.004518,0.0019598,137.65,4935087469449916800,20.41605695115,3.3707,-44.52090354092,3.5904,,,,,,,,,44,2.2339,61.34,6.601,2.455,3,,,5,,false,59.8201,1.48968,21.245249,,,,83.6892,19.941221,,,,,0,,,,,,,0.027178,,0.006779,21.245249,0.027178,59.8201,,3.3707,3.5904,-0.6817,0.183685
10865,339.470556,-62.512097999999995,339.4711574938,-62.51215422124,0.0138608,0.0093547,145.6,6406432008227429248,339.47059467,0.5042,-62.51211222313,0.5648,12.1956,0.7007,17.4038,59.209,-58.45,0.683,9.45,0.772,396,1.1592,493.15,2.644,2.939,95,1.0854,0.1473,26,1.041,false,110.206,0.707745,20.581856,45.0574,6.40672,21.204126,204.769,18.969736,2.267,2.23439,,,0,,,,,,,0.007497,0.154406,0.03533,20.568913,0.007421,111.527,0.899,10.9958,12.5986,-0.352,1.019741
10910,39.831858,-5.960636999999999,39.83188418557,-5.96062733431,0.0305372,0.015558,26.29,5178802605523067776,39.83188462941,0.8877,-5.96065597489,1.1745,8.8352,1.2506,7.0646,6.445,0.099,1.207,-6.444,1.736,111,2.2287,149.17,2.167,1.023,95,1.439,0.3639,11,1.154,false,96.021,1.10686,20.731451,17.6256,13.7511,22.223183,198.87,19.001474,2.255,3.221708,,,0,,,100840398318887626,1237679439353480048,15424504,,0.012815,0.847073,0.05779,20.70586,0.012531,98.3111,0.741,19.4298,28.2322,0.4999,0.100007
10929,336.265055,-45.451913,336.26467133665,-45.45149996076,0.016127,0.0101168,30.03,6518938749559844992,336.26512125075,0.5808,-45.45198698813,0.658,13.3518,0.9946,13.4241,130.58,71.015,0.754,-109.581,0.924,321,4.0684,456.99,3.308,7.369,95,0.9218,0.1673,18,1.165,false,121.153,1.02785,20.47903,45.5214,6.93989,21.193003,199.676,18.997082,2.024,2.195921,,,0,,,,,489973984,,0.009615,0.165547,0.049021,20.466773,0.009516,122.528,0.661,11.9102,14.8518,0.3864,1.774766
10959,16.595557,-59.555912,16.59521175182,-59.55512995897,0.0042702,0.0040984,23.14,4903260597849834880,16.59563988164,0.2128,-59.55597730427,0.2043,27.5521,0.2608,105.635,196.802,48.811,0.257,-190.653,0.264,315,2.4633,479.71,1.299,4.4,95,1.0779,0.0589,24,1.1,false,441.671,1.25148,19.074621,32.9947,3.95749,21.542433,806.161,17.48184,1.9,4.060593,,,0,,,,,503123465,,0.00413,0.130257,0.010604,19.04903,0.004077,452.204,0.272,4.1254,4.2441,0.0297,2.884927
10968,40.050995,-53.098017,40.05041145236,-53.09796981837,0.0045765,0.003724,17.44,4742080164677069568,40.05112428107,0.1982,-53.09803303438,0.2167,23.4903,0.2423,96.9565,97.348,96.304,0.237,-14.223,0.281,392,1.9121,588.42,1.439,5.443,95,0.9261,0.0625,27,1.069,false,363.068,1.26014,19.287397,35.7896,5.47797,21.45415,697.798,17.63857,2.021,3.815579,,,0,,,,,503591597,,0.004668,0.166207,0.010343,19.261806,0.004598,371.727,0.424,3.8084,4.5065,0.1179,1.272789
10980,4.7008589999999995,-3.62761,4.70065252065,-3.62763847426,0.00871,0.0049209,88.09,2540392444559191168,4.70092488329,0.365,-3.62763867698,0.2501,13.8681,0.3922,35.3564,61.159,61.159,0.55,-0.046,0.305,235,0.6147,294.4,0.94,1.321,31,,,14,1.027,false,356.721,1.8634,19.306545,57.3379,8.77948,20.942438,612.82,17.779562,1.879,3.162876,,,0,,,103640047007557283,1237679433446785218,13156008,,0.006305,0.16627,0.017193,19.306545,0.006305,356.721,0.374,8.7067,4.9267,0.04,0.748885
11057,9.429976,-58.773193,9.42942127506,-58.77300811568,0.0169041,0.0145081,168.98,4907052431202692096,9.43016708324,0.5958,-58.77323011476,0.6713,20.6433,0.8084,25.5355,100.316,86.996,0.909,-49.949,1.052,354,6.0989,606.92,4.781,6.979,95,1.0449,0.2047,27,1.239,false,120.587,0.792552,20.484116,33.774,4.79688,21.517084,217.3,18.905247,2.082,2.611837,,,0,,,,,503058245,,0.007649,0.154231,0.035702,20.464536,0.007531,122.781,0.659,14.6026,16.8226,-0.0575,1.230797
11094,334.491738,-59.6146,334.49034170906,-59.61423457308,0.0300084,0.0113953,140.57,6408004966984690432,334.49190011343,0.8151,-59.61465406063,1.0069,10.2797,1.3292,7.7339,200.91,177.361,1.29,-94.383,1.494,388,4.8911,562.76,4.351,7.065,95,1.4221,0.2324,21,1.181,false,88.6859,0.680129,20.81773,40.2237,5.40888,21.327337,160.19,19.236305,2.26,2.091032,,,0,,,,,,,0.008771,0.146026,0.043601,20.807331,0.008695,89.5395,0.912,20.9932,24.2826,-0.7416,2.862736
11152,359.905448,-44.106634,359.90546639888,-44.10667686146,0.0018366,0.001298,139.43,6532613268300544640,359.90546639888,1.5488,-44.10667686146,1.6306,,,,,,,,,111,3.7699,170.0,5.744,3.2,3,,,10,,false,77.6547,1.28384,20.961948,21.1813,7.48168,22.02366,160.391,19.234943,2.338,2.788717,,,0,,,,,,,0.01816,0.383515,0.247767,20.961948,0.01816,77.6547,0.889,1.5488,1.6306,-0.3302,0.161465
11179,335.913294,-43.713794,335.91308887843,-43.71376838508,0.0263969,0.0125328,26.76,6568664948905217536,335.91332665014,0.9203,-43.71383198379,1.1031,10.834,1.7769,6.0971,41.232,38.669,1.029,-14.31,1.486,253,4.4889,376.87,4.326,4.742,95,0.8286,0.2432,15,1.207,false,93.5881,0.802166,20.759315,34.0005,8.55448,21.509829,166.607,19.193659,2.144,2.31617,,,0,,,,,,,0.009705,0.273184,0.056448,20.744912,0.009588,94.8379,0.764,16.3255,24.2352,0.5485,0.541651
11234,340.356631,-44.015803,340.35673800235,-44.01587194669,0.013699,0.0037356,128.6,6520009364652581632,340.35673800235,10.9566,-44.01587194669,9.0315,,,,,,,,,72,1.671,87.47,2.861,0.2299,3,,,4,,false,64.659,1.68823,21.160795,25.078,8.73719,21.840311,137.568,19.4016,2.515,2.438711,,,0,,,,,,,0.028482,0.378281,0.119838,21.160795,0.028482,64.659,1.118,10.9566,9.0315,-0.8559,0.371952
11281,331.318972,-61.499337,331.31811944648,-61.49898638244,0.0129023,0.0076133,149.56,6409212093313012224,331.3191142092,0.4346,-61.49937982782,0.559,17.3618,0.683,25.4209,138.72,106.802,0.569,-88.524,0.721,568,5.6633,877.15,3.522,6.7,95,1.1006,0.1294,25,1.173,false,122.043,0.572943,20.471087,33.4191,4.49315,21.528555,211.451,18.934868,2.006,2.593687,,,0,,,,,,,0.005794,0.146002,0.031435,20.451816,0.005715,124.228,0.586,9.2636,11.7737,-0.4346,1.933406
11290,353.496502,-50.347792,353.49652131577,-50.34781438403,0.0014303,0.0012695,179.14,6522858882175041920,353.49652131577,1.2695,-50.34781438403,1.4302,,,,,,,,,131,3.0264,179.56,5.39,2.871,3,,,12,,false,73.1995,0.984783,21.026096,27.2891,7.96902,21.748568,144.017,19.351864,2.34,2.396704,,,0,,,,,490268995,,0.014864,0.317071,0.078763,21.026096,0.014864,73.1995,0.949,1.2695,1.4302,-0.0036,0.091992
11459,324.554583,-50.909574,324.55397583235,-50.9093713209,0.0063264,0.0045841,8.79,6465739910241736064,324.55469772731,0.2471,-50.90963179373,0.2935,22.1499,0.3912,56.6212,118.0,102.418,0.291,-58.606,0.389,409,3.0487,592.61,1.769,4.644,95,1.0273,0.0744,23,1.108,false,232.41,1.09915,19.771729,41.2664,5.92425,21.299551,441.265,18.136147,2.076,3.163405,,,0,,,,,,,0.005827,0.155895,0.019993,19.746138,0.005722,237.953,0.571,4.6323,6.2913,0.0985,1.559475
11501,313.640697,-54.520692999999994,313.64023809628,-54.5202169663,0.0274816,0.0141739,114.3,6470198636051597312,313.64079657271,1.1363,-54.52079185512,0.8651,9.6807,1.3104,7.3877,148.495,72.933,1.623,-129.35,1.092,239,4.5362,370.39,4.195,4.306,95,1.2713,0.256,15,1.216,false,108.475,0.695135,20.599045,34.392,5.79571,21.497396,182.11,19.09706,1.996,2.400337,,,0,,,,,482052763,,0.007483,0.182988,0.042199,20.583144,0.007389,110.075,0.604,25.717,17.1689,-0.4709,1.96374
11572,4.7990129999999995,-47.58876,4.79905814405,-47.5888599,0.0017542,7.874E-4,158.68,4977537899707589504,4.79905814405,0.972,-47.5888599,1.6591,,,,,,,,,162,3.7131,231.55,3.511,1.857,3,,,11,,false,75.3707,0.879297,20.99436,47.4975,8.40653,21.146864,120.183,19.548285,2.225,1.598579,,,0,,,,,,,0.012963,0.192183,0.132666,20.99436,0.012963,75.3707,0.943,0.972,1.6591,-0.516,0.375972
11591,301.142392,-50.565751999999996,301.14221146326,-50.56540404972,0.0054082,0.0050697,110.04,6667096803236357504,301.14243488811,0.2454,-50.56584853929,0.201,20.5873,0.3197,64.4,104.984,31.932,0.337,-100.01,0.319,361,1.346,434.83,0.929,2.115,95,1.2216,0.0729,17,1.05,false,344.172,1.52735,19.345428,49.7083,7.34407,21.09747,612.095,17.780848,1.923,3.316622,,,0,,,,,481678215,,0.00555,0.160434,0.013592,19.319837,0.005453,352.38,0.396,5.3696,5.1106,-0.0416,1.318898
