Star Number,RA,Dec,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist
18802,74.752841,-48.880978999999996,74.75290089495,-48.88079160277,0.0202353,0.0170117,178.96,4785553578834925056,74.75288104571,0.7008,-48.880986071,0.8364,6.6124,0.8526,7.7555,43.854,-2.937,1.065,-43.755,1.256,217,2.8949,284.19,3.459,2.938,95,0.6418,0.2805,20,1.143,false,88.0938,0.775505,20.825005,24.9979,6.463,21.843782,133.032,19.438007,1.794,2.405775,,,0,,,,,501820011,,0.009947,0.280722,0.076127,20.809008,0.009813,89.4013,0.401,17.0128,20.2343,-0.0063,0.689371
18818,63.642843,-47.783899,63.6426553118,-47.78398404212,0.0396533,0.0280519,11.96,4830931282706971008,63.64290910661,1.6363,-47.78387749475,1.4835,7.6936,1.9883,3.8694,45.243,38.37,1.74,23.973,2.46,122,2.5433,163.13,4.499,1.775,95,0.8341,0.4499,14,1.169,false,86.9468,1.38692,20.839231,27.5718,7.34326,21.737381,139.767,19.384384,1.925,2.352997,,,0,,,,,502775768,,0.017537,0.28918,0.084029,20.824172,0.017301,88.1612,0.54,28.6471,39.2254,0.1418,0.547586
18871,7.103935,-52.381555,7.10399141229,-52.38157749515,0.0083825,0.0038028,106.41,4924381593449827456,7.10399141229,8.1123,-52.38157749515,4.3494,,,,,,,,,121,34.7668,1855.88,28.147,126.7,3,,,9,,false,69.6766,2.13317,21.079649,38.9967,12.7866,21.360973,154.724,19.274002,2.78,2.086971,,,0,,,,,503776298,,0.033354,0.356014,0.099601,21.079649,0.033354,69.6766,1.433,8.1123,4.3494,-0.4287,0.148071
18883,334.526576,-57.667054,334.52663459797,-57.66707388918,0.0023809,0.0017336,40.91,6411605661406800384,334.52663459797,2.0366,-57.66707388918,2.1275,,,,,,,,,77,4.5989,141.44,5.767,4.6,3,,,6,,false,69.2301,1.0211,21.086628,57.4471,1.49687,20.940372,134.805,19.423628,2.777,1.516745,,,0,,,,,488872411,,0.016249,0.028428,0.115433,21.086628,0.016249,69.2301,1.505,2.0366,2.1275,0.3042,0.133628
18889,325.492723,-52.586754,325.49215088988,-52.58641919168,0.0077088,0.0072277,19.47,6462542392988860416,325.49286800889,0.3457,-52.58683713918,0.2998,8.8942,0.4999,17.7912,135.843,98.032,0.46,-94.038,0.473,481,1.2346,581.47,1.426,1.663,95,0.9154,0.0894,22,1.04,false,164.22,0.66642,20.1488,30.2448,4.31618,21.636915,286.045,18.606808,1.926,3.030108,,,0,,,,,488927626,,0.005197,0.154969,0.025713,20.123209,0.00511,168.137,0.441,7.2827,7.6568,0.0405,1.737413
18897,301.522893,-54.239104,301.52288668223,-54.23900913081,0.0238437,0.0184053,102.81,6473142367982552320,301.52292144308,0.9305,-54.23914474133,0.7629,8.3707,1.1041,7.5814,30.853,4.571,1.449,-30.512,1.164,247,19.5317,1034.89,4.763,20.38,95,0.8277,0.2507,15,2.009,false,105.926,0.811424,20.624857,24.8655,5.54515,21.849548,192.209,19.038462,2.049,2.811087,,,0,,,,,481846708,,0.008762,0.242141,0.063246,20.602031,0.008597,108.177,0.596,23.6057,18.7096,-0.1125,0.341788
18921,347.365232,0.7553529999999999,347.36558897783,0.75554207923,0.0141227,0.0125831,81.63,2651462772735859200,347.36520504178,0.8024,0.75528618678,0.628,9.6772,0.8878,10.9004,103.808,-86.378,0.888,-57.576,0.789,176,3.5042,267.94,3.186,4.071,95,0.9337,0.1985,14,1.194,false,,,,,,,226.239,18.861479,,,,,0,,,108903473653176891,1237663462605783931,16410494,,,,0.061501,,,,,14.0919,12.6177,0.0333,1.454159
18939,35.706561,-59.777803,35.70653728304,-59.77779259282,0.0062559,0.0056907,121.4,4737864426643030528,35.7066699682,0.2538,-59.77778804323,0.2696,3.6974,0.2802,13.1956,15.062,15.027,0.382,1.024,0.367,342,0.8911,401.09,0.134,0.02351,95,1.1941,0.0789,25,1.034,false,241.155,1.03848,19.731627,54.2932,7.47802,21.001678,404.87,18.229607,1.904,2.772072,,,0,,,,,,,0.005427,0.149569,0.018323,19.709414,0.005346,246.139,0.457,6.1077,5.8495,-0.084,0.057015
18941,327.902914,-50.196996,327.90251235953,-50.19660162643,0.0111532,0.0081499,45.26,6559221041670121216,327.90300404038,0.4331,-50.19709136161,0.358,8.2503,0.6477,12.7381,130.986,70.819,0.612,-110.19,0.597,510,2.5569,660.15,2.058,3.466,95,1.1958,0.1111,22,1.081,false,139.442,0.634731,20.32638,37.2229,4.85631,21.411516,239.702,18.798716,1.986,2.612801,,,0,,,,,,,0.005658,0.141679,0.026136,20.306784,0.005581,141.982,0.563,9.7809,9.7544,0.3038,1.694819
18976,323.200498,-0.9566939999999999,323.20039263952,-0.95654513116,0.0143909,0.0082782,45.73,2686838459847081600,323.2005091423,0.5578,-0.95674377868,0.6054,9.0485,0.6727,13.4516,51.814,26.209,0.729,-44.696,0.696,333,2.6723,439.78,1.378,1.272,95,1.2106,0.1072,17,1.105,false,169.914,0.814742,20.111797,38.504,6.6463,21.374779,286.814,18.603895,1.915,2.770884,,,0,,,106853232005042437,1237657189815354954,5374200,,0.00589,0.187433,0.023984,20.089603,0.005797,173.423,0.468,11.8139,11.6644,0.5026,0.65654
18986,329.03936,-43.91356,329.03939172476,-43.91359835875,0.0017845,0.0014532,79.76,6571043501793882240,329.03939172476,1.775,-43.91359835875,1.4648,,,,,,,,,67,2.2131,89.2,2.967,0.9804,3,,,8,,false,77.0438,1.29982,20.970522,546.661,606.857,18.494247,126.491,19.492746,8.737,-0.998499,,,0,,,,,,,0.018524,1.205296,0.157593,20.970522,0.018524,77.0438,7.584,1.775,1.4648,0.0722,0.160743
19001,50.780967,-55.464095,50.78106689716,-55.46407265096,0.0072396,0.0024645,79.84,4733872615319330688,50.78106689716,7.1393,-55.46407265096,2.7415,,,,,,,,,58,2.5093,82.36,6.511,2.228,3,,,7,,false,79.2963,1.32972,20.939236,55.1216,26.2264,20.985237,126.905,19.489199,2.296,1.496038,,,0,,,,,,,0.018414,0.516591,0.071045,20.939236,0.018414,79.2963,1.026,7.1393,2.7415,0.4111,0.219183
19012,318.891787,-0.971502,318.89176240394,-0.97155789204,0.0045879,0.0022617,96.71,2688858743744813568,318.89176240394,4.5641,-0.97155789204,2.3092,,,,,,,,,45,-1.0627,30.67,0.0,0.0,3,,,5,,false,75.084,1.35313,20.998497,15.9113,3.13089,22.334278,143.249,19.357664,2.12,2.976614,,,0,,,106833188918574688,1237663542067398493,4888696,,0.01976,0.21366,0.062454,20.998497,0.01976,75.084,0.642,4.5641,2.3092,-0.1754,0.219827
19019,309.27958,-40.069100999999996,309.27959915761,-40.06912797804,0.0043198,0.0018901,104.49,6681517070034371840,309.27959915761,4.209,-40.06912797804,2.1254,,,,,,,,,89,4.6247,158.31,7.157,3.584,3,,,9,,false,74.772,1.05591,21.00302,21.8083,8.61011,21.991987,112.621,19.618845,1.798,2.373142,,,0,,,,,487940464,,0.015578,0.428667,0.234527,21.00302,0.015578,74.772,0.41,4.209,2.1254,-0.4086,0.110535
19020,84.98417599999999,-53.872084,84.98421594771,-53.87207587779,0.0190638,0.0039142,74.62,4768448991838095744,84.98421594771,18.4106,-53.87207587779,6.3089,,,,,,,,,44,1.7363,55.58,5.149,1.044,3,,,4,,false,66.467,1.52361,21.130852,,,,81.3432,19.972094,,,,,0,,,,,500615400,,0.02504,,0.060242,21.130852,0.02504,66.467,,18.4106,6.3089,0.7663,0.08969
19031,29.007438999999998,-63.130337,29.00753435605,-63.13033654791,0.0015365,0.0011099,5.79,4711582113010150016,29.00753435605,1.1151,-63.13033654791,1.5328,,,,,,,,,112,2.7286,151.24,3.422,1.371,3,,,11,,false,78.1606,1.1189,20.954897,70.721,16.9695,20.71467,110.729,19.637243,2.322,1.077427,,,0,,,,,,,0.015785,0.260537,0.099266,20.954897,0.015785,78.1606,1.097,1.1151,1.5328,0.0662,0.155159
19032,359.356945,-58.371282,359.3566000763,-58.37118394887,0.0174709,0.0152037,127.57,6494782680961171840,359.35707275216,0.6113,-58.37131908617,0.6801,10.1108,0.8394,12.0447,63.522,55.773,1.05,-30.406,1.022,286,0.679,336.73,2.769,4.961,95,1.2419,0.1986,24,1.028,false,100.161,0.672776,20.685623,18.7786,6.43964,22.154383,170.426,19.169058,1.889,2.985325,,,0,,,,,489426033,,0.007796,0.372335,0.040835,20.660234,0.007639,102.531,0.41,16.6639,16.0841,-0.1336,0.740696
19059,71.778578,-54.352094,71.77854229791,-54.35198941384,0.0224029,0.0166461,44.8,4776996595232166016,71.77862586911,0.8212,-54.35208127467,1.0404,5.5247,1.0154,5.441,23.394,10.959,1.251,-20.669,1.223,157,1.2044,177.57,2.129,0.8713,95,1.7096,0.2794,15,1.068,false,90.0789,0.85552,20.80081,35.6245,9.12149,21.459171,161.571,19.22699,2.189,2.232182,,,0,,,,,501125966,,0.010673,0.278012,0.077887,20.787907,0.010556,91.1558,0.822,19.7157,19.7554,0.2886,0.383889
19101,314.041192,-61.793305999999994,314.04068888158,-61.79287263769,0.0110711,0.0102014,16.44,6451233297422878592,314.04127052692,0.5576,-61.7933695271,0.5256,12.2908,0.7399,16.6111,127.771,61.857,0.624,-111.8,0.678,351,3.5208,483.26,2.989,4.653,95,0.928,0.1531,22,1.136,false,121.64,0.661179,20.474674,32.6242,4.75165,21.554691,219.357,18.895016,2.072,2.659676,,,0,,,,,,,0.006513,0.15816,0.034313,20.454291,0.006414,123.945,0.641,10.2738,11.004,0.0444,1.779554
19102,350.595889,-57.790456999999996,350.59561615923,-57.79043399791,0.0226614,0.0155727,150.67,6492619185675436672,350.59600519046,0.7504,-57.79048084664,0.9382,5.5171,1.2594,4.3806,47.832,46.656,1.078,-10.541,1.292,230,2.5696,307.94,3.345,2.754,95,1.2684,0.2266,16,1.122,false,101.261,0.790363,20.673763,39.5919,6.32466,21.344526,177.789,19.123133,2.147,2.221394,,,0,,,,,489369591,,0.008911,0.173465,0.045306,20.661052,0.008817,102.453,0.781,17.5373,21.1776,-0.3117,0.530052
19132,79.802827,-57.412118,79.80303800894,-57.41183908661,0.0165264,0.0116102,139.2,4763354031048124800,79.80282145936,0.7408,-57.41212425138,0.5485,6.4178,0.6653,9.646,69.321,-26.242,0.854,-64.162,0.906,259,2.9728,339.96,2.611,2.57,95,1.3674,0.2057,23,1.134,false,110.389,0.818886,20.580053,28.144,5.29276,21.715078,210.071,18.941982,2.158,2.773096,,,0,,,,,500583964,,0.008512,0.204203,0.043251,20.557824,0.008358,112.672,0.711,13.9232,14.6309,-0.3359,1.084243
19133,39.114802,-4.308964,39.11486724701,-4.30900837304,0.0013988,9.993E-4,42.33,2495068513678320640,39.11486724701,1.1971,-4.30900837304,1.2337,,,,,,,,,105,21.992,842.11,3.812,12.52,3,,,8,,false,92.6152,0.992835,20.77066,31.9315,23.5693,21.577995,180.081,19.109226,2.289,2.468769,,,0,,,102820391147519715,1237679254136620161,,,0.011961,0.801409,0.073681,20.77066,0.011961,92.6152,0.887,1.1971,1.2337,0.3229,0.283512
19146,0.21267,-6.556646,0.2120574417,-6.55662611597,0.0416071,0.0205974,78.25,2442696404025174144,0.21279733183,1.8617,-6.55669433681,1.5808,1.2947,2.5167,0.5144,166.097,165.386,2.501,-15.35,1.395,139,3.2132,203.87,5.081,3.918,95,0.6381,0.3439,11,1.201,false,97.1951,1.05575,20.718256,42.6239,9.15227,21.264408,153.413,19.283237,2.017,1.981171,,,0,,,100130002124752425,1237680243597968041,13078475,,0.012111,0.233147,0.10724,20.709767,0.012022,97.958,0.685,40.9503,21.8742,0.291,2.191956
19165,344.509443,-45.571214999999995,344.5092530087,-45.57104617225,0.004349,0.002832,23.2,6540499343651633920,344.50951780565,0.1634,-45.5712598119,0.2058,14.2884,0.2911,49.0923,63.64,41.707,0.194,-48.069,0.256,486,0.0451,572.05,0.737,1.423,95,1.1271,0.0478,20,1.001,false,380.57,0.940322,19.236282,41.9279,5.70548,21.282286,683.185,17.66155,1.905,3.620735,,,0,,,,,490070580,,0.003846,0.147772,0.010958,19.210691,0.003802,389.646,0.335,3.1163,4.1501,0.305,0.773718
19226,34.427355,-57.330174,34.42752485742,-57.3301755873,0.0037011,0.0026874,123.0,4739244657333764864,34.42752485742,3.4318,-57.3301755873,3.0238,,,,,,,,,80,6.1284,176.7,9.972,5.941,3,,,9,,false,69.2364,1.8023,21.08653,20.9521,2.22056,22.035475,126.824,19.489891,2.134,2.545584,,,0,,,,,,,0.028397,0.115103,0.160854,21.08653,0.028397,69.2364,0.721,3.4318,3.0238,-0.2851,0.330128
19244,348.002467,-40.207012,348.00259044849,-40.2070521241,0.0155085,0.0024533,24.19,6548597663402022400,348.00259044849,6.7378,-40.2070521241,14.1822,,,,,,,,,40,0.8212,41.58,4.426,0.7861,3,,,5,,false,67.5319,1.98774,21.113594,,,,123.937,19.514894,,,,,0,,,,,,,0.032076,,0.182196,21.113594,0.032076,67.5319,,6.7378,14.1822,0.9173,0.368866
19250,332.901708,-62.888175,332.90180988256,-62.88805957183,0.0061417,0.0036631,153.93,6405705437199080320,332.90174169176,0.2013,-62.88821403876,0.2619,15.4437,0.3089,49.9965,35.451,-6.992,0.263,-34.755,0.353,609,2.8254,864.13,1.735,5.939,95,1.0242,0.0632,31,1.082,false,275.919,0.661824,19.585413,42.4892,5.57351,21.267845,487.622,18.027687,1.921,3.240158,,,0,,,,,486626725,,0.003791,0.142448,0.014434,19.559822,0.00375,282.5,0.405,4.2558,5.7469,-0.3923,0.4479
19271,2.121266,-49.062278,2.12089272551,-49.06218475103,0.0139697,0.0089062,166.23,4976979176001476352,2.12138141505,0.5255,-49.06233003885,0.702,7.9971,1.1526,6.9383,79.116,72.047,0.583,-32.69,0.851,469,4.1008,682.99,3.999,9.892,95,1.0248,0.1752,20,1.137,false,97.226,0.606935,20.71791,39.3894,5.91814,21.350096,162.558,19.220377,2.077,2.129719,,,0,,,,,,,0.007316,0.163153,0.037982,20.706829,0.007253,98.2234,0.724,9.267,13.733,-0.2104,0.942325
19285,321.406718,-48.819368999999995,321.40679704361,-48.81942030144,0.0158586,0.0040908,65.93,6467114883892525568,321.40679704361,14.5754,-48.81942030144,7.4691,,,,,,,,,43,3.3961,74.91,7.872,2.98,3,,,4,,false,66.8783,1.42993,21.124153,64.5047,38.4602,20.814564,119.443,19.554995,2.75,1.259569,,,0,,,,,,,0.023377,0.647364,0.12988,21.124153,0.023377,66.8783,1.508,14.5754,7.4691,0.803,0.263084
19303,31.403516,-8.89564,31.40357742414,-8.89561015562,0.0233643,0.0203918,39.61,2462958204301608576,31.40354926182,0.8932,-8.89568951312,0.8673,4.3662,1.2766,3.4202,18.921,-6.26,1.344,-17.855,1.386,216,9.8211,535.83,5.772,13.92,95,1.1759,0.2413,15,1.514,false,161.434,1.73241,20.167377,34.8034,7.11325,21.484488,318.937,18.488634,2.191,2.995853,,,0,,,97320314035295512,1237652900761698928,14971434,,0.011973,0.221924,0.023979,20.141843,0.011709,165.276,0.711,21.6491,22.2042,0.1329,0.243457
19320,15.741539999999999,1.28117,15.74158707437,1.28124728842,0.0376861,0.023396,86.3,2538161054431371264,15.74157745315,1.4729,1.28112104263,0.9384,5.7953,1.816,3.1912,28.488,-2.164,2.33,-28.405,1.474,112,1.9777,140.28,1.868,0.5472,95,0.9235,0.3497,11,1.136,false,87.2964,1.01585,20.834877,55.3597,23.583,20.980556,152.759,19.28788,2.384,1.692677,,,0,,,109530157415837848,1237678617424692362,16792695,,0.012931,0.462526,0.152048,20.83107,0.012888,87.6031,1.09,37.6378,23.4737,0.0637,0.325763
19360,48.769489,-54.6614,48.76957301181,-54.66124031517,0.0109953,0.0090532,7.3,4733837843264344576,48.76953609035,0.4753,-54.66141807543,0.4828,7.7143,0.5456,14.1392,40.284,-4.805,0.569,-39.996,0.685,341,2.5928,442.65,1.765,1.216,95,0.8712,0.1477,25,1.101,false,122.374,0.685483,20.468145,35.3968,5.75023,21.466131,204.549,18.9709,1.961,2.495232,,,0,,,,,502382461,,0.006677,0.1764,0.035375,20.450573,0.006588,124.37,0.555,9.0878,10.9667,0.0492,0.600893
19371,14.609710999999999,0.19328099999999998,14.60980403782,0.19358585637,0.0203054,0.0125336,43.8,2536494400962215040,14.60972447609,0.7197,0.19320262746,0.5658,3.1002,0.8685,3.5697,88.065,-17.901,1.054,-86.227,1.062,232,2.7186,313.81,2.674,2.627,95,0.8353,0.2062,14,1.129,false,123.206,0.792961,20.460783,40.0316,12.5958,21.332535,226.691,18.85931,2.165,2.473225,,,0,,,108230146097312497,1237663784203781147,16766942,,0.007511,0.341636,0.04251,20.443596,0.007409,125.172,0.762,16.7139,17.0307,0.4479,1.147454
19372,73.561977,-55.839867999999996,73.56222712224,-55.83998888187,0.0111954,0.0064945,159.36,4776267790820796544,73.56198527179,0.3599,-55.83982480684,0.3819,9.2062,0.4448,20.6972,47.922,-30.555,0.455,36.917,0.662,275,-0.6417,291.34,0.486,0.1864,95,1.0245,0.1078,22,0.971,false,184.242,0.8592,20.023895,33.7627,6.54352,21.517448,328.155,18.457699,1.964,3.05975,,,0,,,,,501061685,,0.005764,0.210444,0.024568,19.998304,0.005661,188.636,0.475,7.2464,10.724,-0.353,0.667092
19405,10.729106999999999,1.2044629999999998,10.72915223926,1.20441514455,0.002518,9.118E-4,73.37,2549378237696980992,10.72915223926,2.4268,1.20441514455,1.1324,,,,,,,,,256,14.5197,735.74,10.231,19.78,3,,,13,,false,93.8129,0.935642,20.75671,38.5413,6.28336,21.373726,235.987,18.815674,2.926,2.558052,,,0,,,109440107290465836,1237666340797022935,16728006,,0.011174,0.177029,0.04832,20.75671,0.011174,93.8129,1.511,2.4268,1.1324,0.5496,0.237049
19409,24.511673,-5.607749999999999,24.51144870528,-5.60772417031,0.0272582,0.0166522,79.62,2479643533771354880,24.51171030476,0.9841,-5.60778729893,0.9033,8.2094,1.1731,6.998,60.276,58.578,1.659,-14.204,1.034,241,2.004,320.4,3.723,3.53,95,1.0383,0.2476,15,1.092,false,108.263,0.843916,20.601166,36.7347,9.26854,21.42585,174.249,19.144972,1.949,2.280878,,,0,,,101270245116101054,1237679253056520921,14004415,,0.008901,0.273956,0.064898,20.587393,0.008799,109.645,0.574,26.9795,17.1001,0.1789,0.808959
19430,87.064846,-53.604482,87.0647434167,-53.60454876456,0.0031427,0.0025229,143.41,4768126633068203392,87.06487701398,0.131,-53.60444400244,0.1406,11.1022,0.1383,80.2695,29.559,17.836,0.174,23.571,0.182,305,-0.0214,388.83,0.69,2.916,31,,,26,0.998,false,778.212,1.36969,18.459621,54.4702,7.75946,20.998144,1327.61,16.940216,1.776,4.057928,,,0,,,,,500531631,,0.003353,0.154692,0.007756,18.459621,0.003353,778.212,0.148,2.7591,2.9376,-0.2074,0.325247
19453,21.900962999999997,-0.409143,21.90100510059,-0.40919612739,0.0673598,0.0034539,29.11,2533982536582022016,21.90100510059,32.9103,-0.40919612739,58.8744,,,,,,,,,51,1.4172,60.18,4.52,1.238,3,,,4,,false,65.8273,1.67115,21.141352,21.7755,12.7631,21.993624,92.1643,19.836489,1.731,2.157135,,,0,,,107500219009149414,1237663783670121370,14060247,,0.027701,0.636379,0.195143,21.141352,0.027701,65.8273,0.374,32.9103,58.8744,0.9928,0.244028
19460,23.397600999999998,-44.024134,23.39764467493,-44.02414217937,0.0101812,0.0073336,151.92,4934742806914298752,23.39765661447,0.3699,-44.02415393386,0.4293,7.9158,0.5744,13.78,3.275,1.932,0.503,-2.645,0.6,481,7.6198,845.83,2.602,6.938,95,1.1242,0.1098,29,1.256,false,132.445,0.566376,20.38228,27.3656,4.50243,21.745531,232.654,18.831118,1.963,2.914414,,,0,,,,,504181479,,0.005399,0.178657,0.02788,20.357897,0.005311,135.453,0.495,8.0518,9.6232,-0.2673,0.116827
19472,333.255297,-0.7656919999999999,333.25543441434,-0.76543776451,0.0329863,0.0170215,43.78,2678547248822401024,333.25529080046,1.1877,-0.76577119604,1.3073,8.9158,1.2237,7.2862,81.684,-32.31,1.599,-75.022,1.602,110,0.8833,124.36,2.447,6.157,95,0.6651,0.3154,10,1.059,false,107.676,1.16502,20.607075,11.7568,23.2303,22.662823,202.466,18.982016,1.99,3.680807,,,0,,,107083332553361637,1237656567584261305,5689630,,0.012066,2.145319,0.05485,20.581484,0.0118,110.244,0.411,25.9218,26.5686,0.5791,1.040363
19481,318.734278,-57.664061,318.73436248026,-57.66413644638,0.0102995,0.0092713,139.52,6456651136673767808,318.73431348162,0.4478,-57.66410052648,0.4757,5.2922,0.6475,8.1732,10.005,-5.897,0.606,8.082,0.611,310,1.6301,385.56,1.916,1.924,95,1.0021,0.1352,19,1.066,false,147.051,0.852488,20.268696,41.3564,5.87357,21.297186,274.729,18.650633,2.149,2.646553,,,0,,,,,486317198,,0.006871,0.154225,0.047852,20.248532,0.006765,149.808,0.721,9.7179,9.8792,-0.1035,0.316596
19491,27.916933999999998,-54.404267999999995,27.91667133384,-54.40426876416,0.0102502,0.0099172,172.62,4912064868491482624,27.91705312927,0.4828,-54.40427672095,0.5232,6.7937,0.6089,11.1565,50.034,50.001,0.613,-1.79,0.648,404,13.9184,1071.79,5.058,20.84,95,0.8693,0.1491,28,1.531,false,175.367,1.36899,20.077497,49.1248,7.13862,21.11029,323.129,18.474455,2.123,2.635836,,,0,,,,,503631246,,0.008912,0.1578,0.02338,20.057512,0.008765,178.625,0.696,9.9227,10.2448,-0.0084,0.550404
19569,352.128483,-61.668152,352.12803749837,-61.66806763763,0.0140297,0.0116453,178.06,6487313492315625984,352.12863385491,0.5617,-61.66817791627,0.6089,7.1803,0.8096,8.8687,68.342,63.679,0.728,-24.812,0.869,280,0.8504,350.65,2.444,1.769,95,1.0907,0.1963,23,1.035,false,105.6,0.991414,20.628212,47.7497,5.7979,21.141115,176.229,19.132704,2.121,2.008411,,,0,,,,,489287825,,0.010559,0.131863,0.043923,20.619254,0.010478,106.474,0.785,11.6483,14.0272,-0.0127,0.819486
19609,32.722529,-49.686326,32.72267899356,-49.68632519671,0.0056737,0.0018726,135.05,4937834191230441088,32.72267899356,4.222,-49.68632519671,4.2275,,,,,,,,,71,4.3813,129.17,8.332,4.616,3,,,7,,false,61.5014,1.27526,21.215155,47.3148,19.6306,21.15105,107.184,19.672571,2.512,1.478479,,,0,,,,,,,0.022681,0.450474,0.136385,21.215155,0.022681,61.5014,1.244,4.222,4.2275,-0.8035,0.349362
19619,327.598868,-45.541934,327.59832448129,-45.54187189438,0.0091444,0.0082666,56.64,6564484399538273024,327.59893523777,0.4087,-45.54197190135,0.328,9.5048,0.5982,15.8897,98.843,96.247,0.558,-22.501,0.523,723,3.0297,943.74,2.235,3.693,95,1.1395,0.1064,21,1.081,false,134.757,0.514746,20.363487,31.7948,3.5313,21.582651,234.239,18.82375,1.974,2.758902,,,0,,,,,488420485,,0.004979,0.12062,0.020831,20.341483,0.00491,137.516,0.529,8.8881,8.5415,0.0925,1.388544
19649,318.797456,-61.510711,318.79749499987,-61.51075218964,0.0073831,0.0021032,129.18,6451809304076773120,318.79749499987,5.8752,-61.51075218964,4.9411,,,,,,,,,81,4.6717,148.33,11.697,5.163,3,,,6,,false,60.6947,1.22051,21.22949,37.0227,15.845,21.417374,119.064,19.558447,2.572,1.858927,,,0,,,,,,,0.022006,0.464684,0.135165,21.22949,0.022006,60.6947,1.256,5.8752,4.9411,-0.8449,0.162704
19712,313.030868,-40.894419,313.03087903162,-40.89448112289,0.006177,0.0040252,108.91,6677667718480853376,313.03087903162,5.9875,-40.89448112289,4.302,,,,,,,,,44,1.8645,57.03,6.993,1.973,3,,,5,,false,75.2786,1.83731,20.99569,35.9803,15.6137,21.44838,121.111,19.539932,2.087,1.908447,,,0,,,,,,,0.026642,0.471164,0.118174,20.99569,0.026642,75.2786,0.764,5.9875,4.302,-0.2613,0.225648
19718,343.777094,0.299589,343.77717031808,0.29955739257,0.0029106,0.0020457,90.53,2651901958911477632,343.77717031808,2.9105,0.29955739257,2.0458,,,,,,,,,75,3.5173,119.46,6.408,4.418,3,,,9,,false,83.9064,1.39059,20.87788,23.7814,5.83882,21.89795,147.56,19.325474,2.042,2.572475,,,0,,,,,,,0.018204,0.266585,0.085519,20.87788,0.018204,83.9064,0.625,2.9105,2.0458,-0.0067,0.297372
19788,56.883142,-45.394906,56.88280714669,-45.39539189597,0.0046756,0.0039479,163.93,4835164716005464448,56.88324442873,0.2118,-45.3948256463,0.2066,16.6599,0.2356,70.705,144.934,69.089,0.25,127.406,0.287,356,0.0166,448.82,1.006,2.358,95,1.0065,0.068,28,1.0,false,334.302,0.877428,19.377018,33.5285,5.34388,21.525005,592.059,17.816984,1.871,3.708021,,,0,,,,,504560632,,0.003964,0.173071,0.013761,19.351427,0.003916,342.275,0.289,4.0084,4.6239,-0.0901,1.943283
